gene_ID	match_ID	match_name	match_class	cluster_ID	exonic length (bp)	brain	spinal	kidney	heart	sk. muscle	main EO	Sachs' EO	Hunter's EO	sk. muscle (first rnd)	main EO (first rnd)	Sachs' EO (first rnd)
scaffold5241.g1	ENSDARG00000058503	flt3	reciprocal	0.0	3289	29.7	49.7	86.2	284.2	78.9	145.0	109.8	79.6	7.0	4.7	5.8
scaffold14378.g21	ENSDARG00000015717	flt4	reciprocal	0.0	4350	61.3	4.9	284.7	46.8	21.7	29.9	36.7	18.1	0.9	1.5	0.9
C8007014.g1	ENSDARG00000031587	flvcr1	split_scaff	0.0	720	369.3	77.4	50.5	9.2	2.8	54.7	13.0	61.8	0.0	0.0	0.0
scaffold25646.g2	ENSDARG00000031587	flvcr1	secondary	0.0	2027	126.5	289.0	345.6	178.8	97.3	134.5	128.4	184.9	2.4	9.6	2.7
scaffold4915.g8	ENSDARG00000031587	flvcr1	reciprocal	0.0	2774	565.6	182.0	104.1	29.1	20.3	88.8	50.1	67.8	4.5	3.3	4.7
scaffold14482.g6	ENSDARG00000038957	FLVCR2 (1 of 2)	reciprocal	0.0	3593	60.3	18.1	218.8	46.3	10.1	23.5	14.0	14.9	11.5	0.4	0.0
scaffold10655.g1	ENSDARG00000031506	flvcr2b	reciprocal	0.0	2050	44.1	48.0	114.7	71.0	81.4	128.4	91.9	115.8	1.9	0.0	1.9
scaffold615.g25	ENSDARG00000011975	fmn1	reciprocal	0.0	6075	52.7	1.7	22.4	3.8	2.6	1.2	0.9	1.3	0.3	0.2	0.0
scaffold8586.g3	ENSDARG00000061778	fmn2b	reciprocal	8.0	4483	605.8	261.3	4.3	1.1	87.9	20.1	34.5	28.6	0.2	0.0	0.9
scaffold15601.g1	ENSDARG00000055713	FMNL1 (1 of 2)	split_scaff	0.0	1508	58.4	173.6	1151.8	493.2	208.1	177.1	267.3	170.2	2.5	0.0	3.1
scaffold5837.g1	ENSDARG00000055713	FMNL1 (1 of 2)	split	0.0	367	19.5	35.4	291.5	212.5	54.8	56.2	89.0	66.1	2.6	0.0	4.2
scaffold5837.g2	ENSDARG00000055713	FMNL1 (1 of 2)	reciprocal	0.0	4230	515.4	267.1	1318.0	423.4	206.9	171.0	218.6	195.6	12.7	6.1	5.1
scaffold5559.g3	ENSDARG00000075519	FMNL1 (2 of 2)	reciprocal	0.0	8169	56.9	88.6	70.5	351.4	137.4	499.9	389.7	362.8	10.3	5.2	10.4
scaffold8002.g2	ENSDARG00000075519	FMNL1 (2 of 2)	secondary	0.0	2530	7.5	6.6	4.8	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold3220.g2	ENSDARG00000012586	fmnl2a	secondary	0.0	4810	397.8	1481.0	119.2	585.3	1277.2	1658.5	1383.4	1455.6	138.6	119.3	107.4
scaffold3220.g3	ENSDARG00000012586	fmnl2a	reciprocal	0.0	2273	333.1	1401.6	104.8	505.0	1040.7	1319.0	1194.0	1102.9	65.3	48.5	65.3
scaffold266.g2	ENSDARG00000075041	fmnl2b	reciprocal	10.0	5124	208.5	66.7	0.6	12.4	30.6	49.7	47.7	76.3	0.6	1.3	1.2
scaffold422.g5	ENSDARG00000016357	fmo5	reciprocal	0.0	2298	351.2	739.6	3012.4	439.9	1278.0	335.9	553.0	546.1	28.3	15.3	13.0
scaffold2986.g2	ENSDARG00000044895	fmoda	reciprocal	10.0	2318	48.3	74.5	0.0	9.0	25.2	40.4	31.4	62.3	7.8	0.6	1.3
scaffold14693.g5	ENSDARG00000010294	fmodb	reciprocal	0.0	1296	1.2	0.0	26.5	0.0	0.0	0.0	0.0	1.6	0.0	0.0	0.0
scaffold2610.g11	ENSDARG00000037433	fmr1	reciprocal	0.0	3951	841.7	553.3	274.3	840.8	1120.6	873.6	544.8	505.4	61.3	32.5	51.9
scaffold40.g2	ENSDARG00000019815	fn1	reciprocal	0.0	8384	91.1	188.8	557.4	2081.0	1509.1	335.7	681.6	896.7	24.1	10.5	11.5
scaffold10372.g4	ENSDARG00000006526	fn1b	reciprocal	0.0	6177	122.8	667.7	107.2	4869.8	2337.2	1667.0	1632.9	2559.2	68.7	33.2	38.1
scaffold456.g1	ENSDARG00000006526	fn1b	split_scaff	7.0	2006	88.6	427.1	12.6	2879.7	1135.1	841.1	901.8	1147.0	6.2	2.6	4.6
C7936130.g1	ENSDARG00000025086	fn3krp	reciprocal	0.0	1440	2177.6	2342.0	1982.1	927.3	2242.0	780.1	1098.2	1337.5	35.9	23.4	8.5
scaffold19448.g1	ENSDARG00000025086	fn3krp	split_scaff	0.0	827	1507.7	2023.8	1038.6	640.6	1629.7	583.4	882.2	905.4	20.8	25.1	5.6
scaffold22779.g1	ENSDARG00000025086	fn3krp	split_scaff	0.0	974	1938.5	3508.2	1291.1	874.9	1722.4	779.1	918.6	1153.7	48.2	53.3	22.9
C7826699.g1	ENSDARG00000036156	fnbp1	split_scaff	0.0	711	171.9	54.8	18.5	0.0	17.0	42.2	47.2	93.8	0.0	0.0	0.0
scaffold16920.g1	ENSDARG00000036156	fnbp1	secondary	0.0	893	663.9	728.7	562.8	1847.8	385.2	360.9	443.0	503.5	8.6	1.5	4.3
scaffold3914.g1	ENSDARG00000036156	fnbp1	reciprocal	0.0	1671	339.1	80.0	4.2	1.1	20.5	32.5	41.3	82.2	0.0	0.0	0.9
C7967551.g1	ENSDARG00000038219	FNBP1 (1 of 3)	split_scaff	0.0	346	846.4	976.6	758.4	2462.8	534.9	498.2	498.8	806.0	33.2	3.8	24.4
scaffold10452.g1	ENSDARG00000038219	FNBP1 (1 of 3)	reciprocal	0.0	892	460.9	488.1	411.8	1390.3	304.4	255.2	272.0	370.4	5.4	0.0	6.0
scaffold21724.g1	ENSDARG00000038219	FNBP1 (1 of 3)	split_scaff	0.0	146	92.4	127.2	165.9	273.6	82.7	77.0	70.3	83.1	13.1	8.9	0.0
scaffold2688.g2	ENSDARG00000020131	fnbp1l	reciprocal	0.0	3602	1095.3	944.5	267.6	1164.7	554.5	538.9	506.9	504.1	29.5	13.7	19.4
scaffold9875.g7	ENSDARG00000051800	FNBP4	reciprocal	0.0	4372	992.3	496.4	603.9	1657.6	1366.9	1090.9	1184.6	1186.8	36.8	41.9	28.1
scaffold24500.g8	ENSDARG00000002847	fndc1	synteny	7.0	7037	28.5	25.7	15.3	468.3	887.3	318.6	565.7	318.8	29.5	12.2	16.2
C7781286.g1	ENSDARG00000067569	FNDC3A	secondary	0.0	621	469.0	198.8	547.7	477.8	609.0	964.0	1051.7	1196.0	12.3	12.5	43.3
scaffold190.g17	ENSDARG00000067569	FNDC3A	secondary	0.0	4977	162.5	371.7	111.9	497.6	458.7	1074.5	849.4	724.0	16.7	29.7	25.8
scaffold3744.g7	ENSDARG00000067569	FNDC3A	reciprocal	0.0	3929	333.1	156.4	293.6	359.0	397.8	648.8	814.5	775.7	6.3	5.3	15.6
scaffold3744.g8	ENSDARG00000067569	FNDC3A	split	0.0	2258	909.0	484.3	744.7	948.1	1216.0	2527.6	3160.1	2378.5	30.5	154.7	80.3
scaffold1962.g1	ENSDARG00000078179	fndc3ba	secondary	0.0	4193	58.3	96.1	40.9	182.8	226.9	316.4	342.9	347.8	9.6	3.7	11.9
scaffold26260.g1	ENSDARG00000078179	fndc3ba	split_scaff	0.0	623	25.5	28.3	6.5	117.5	96.9	55.6	59.9	68.1	1.5	2.1	4.9
scaffold4083.g10	ENSDARG00000078179	fndc3ba	split_scaff	7.0	1759	0.4	7.9	8.0	48.1	58.3	32.5	55.2	67.2	1.1	0.0	1.7
scaffold6464.g1	ENSDARG00000078179	fndc3ba	reciprocal	0.0	3214	44.4	73.9	19.8	461.6	307.3	181.3	198.6	271.3	4.2	4.0	8.8
scaffold120.g8	ENSDARG00000062023	fndc3bb	reciprocal	0.0	5795	125.0	153.6	184.6	613.1	577.9	344.8	385.4	371.6	8.3	6.9	6.5
scaffold26019.g1	ENSDARG00000009949	FNDC4 (2 of 2)	reciprocal	12.0	2182	479.4	545.8	151.3	55.8	210.2	16.3	28.2	13.9	3.9	0.6	1.1
scaffold2556.g1	ENSDARG00000043396	fndc4a	reciprocal	2.0	2725	503.9	177.8	40.0	7.3	0.7	10.0	11.3	4.5	0.4	0.0	0.8
scaffold18167.g1	ENSDARG00000035895	fndc5b	split_scaff	10.0	2131	76.3	1.3	0.0	0.9	14.2	82.2	64.4	31.3	0.0	0.0	0.4
scaffold19700.g1	ENSDARG00000035895	fndc5b	secondary	2.0	3118	254.5	118.5	29.8	4.9	1.9	3.3	7.5	0.6	0.0	0.0	0.2
scaffold4188.g14	ENSDARG00000035895	fndc5b	reciprocal	0.0	3887	371.2	29.6	2.1	3.4	14.5	190.7	101.1	48.4	0.2	0.7	2.0
scaffold4800.g1	ENSDARG00000077096	fndc7	reciprocal	0.0	8470	4.5	0.4	2.4	0.3	0.5	0.3	0.8	0.4	0.1	0.2	0.1
scaffold5259.g7	ENSDARG00000092552	FNDC7 (4 of 7)	reciprocal	0.0	987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold4094.g1	ENSDARG00000092813	FNDC7 (6 of 7)	reciprocal	3.0	5419	15.2	0.3	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0
scaffold5259.g6	ENSDARG00000091008	FNDC7 (7 of 7)	reciprocal	0.0	2248	9.5	14.0	0.0	0.0	5.4	0.0	0.0	0.9	0.4	0.0	0.0
scaffold23452.g5	ENSDARG00000076417	FNIP1	reciprocal	0.0	5012	537.0	322.6	682.2	2029.1	2691.4	831.1	1347.2	933.7	64.0	22.5	42.0
scaffold186.g1	ENSDARG00000077648	FNIP2	reciprocal	0.0	4745	346.7	358.0	29.8	141.3	210.3	40.1	58.8	79.0	2.2	9.3	5.8
scaffold6702.g7	ENSDARG00000037665	fnta	reciprocal	0.0	1644	1640.0	1647.1	1592.5	923.3	1496.4	1143.7	1150.9	1390.3	63.5	77.4	56.6
scaffold14062.g2	ENSDARG00000027916	fntb	reciprocal	0.0	1705	1126.5	833.5	1354.4	859.0	6514.8	1486.4	1417.8	1557.5	68.0	44.9	64.9
scaffold21401.g2	ENSDARG00000022020	FOCAD	split_scaff	0.0	3410	191.6	620.4	277.3	304.8	1191.0	405.0	639.1	666.7	8.1	12.9	4.7
scaffold7978.g4	ENSDARG00000022020	FOCAD	reciprocal	0.0	3018	115.4	325.1	138.1	200.4	679.8	150.6	304.5	372.7	3.8	1.7	3.1
scaffold2428.g1	ENSDARG00000021383	FOLH1	reciprocal	2.0	2898	468.0	155.7	308.9	2.3	7.6	2.9	8.0	5.2	75.7	11.6	32.6
scaffold3132.g10	ENSDARG00000075659	FOLR4	reciprocal	11.0	987	275.0	12.2	1353.9	6.7	97.8	11.4	5.7	5.1	0.0	0.0	0.0
scaffold6729.g2	ENSDARG00000071198	fopnl	reciprocal	0.0	1054	1178.5	968.8	1781.1	1515.0	994.3	1059.5	929.4	917.5	11.8	14.8	14.6
scaffold5257.g2	ENSDARG00000068428	FOS	synteny	2.0	2188	98.3	52.2	23.5	0.0	2.8	0.4	0.4	0.9	0.0	0.0	0.7
scaffold5257.g3	ENSDARG00000031683	fos	reciprocal	0.0	1740	182.5	118.4	279.0	227.4	193.1	93.7	124.9	120.8	139.2	3.0	85.7
scaffold5775.g6	ENSDARG00000055751	fosb	reciprocal	0.0	4351	48.7	8.5	9.7	18.1	14.8	48.9	14.6	24.2	6.6	0.9	4.9
C8036700.g1	ENSDARG00000015355	fosl1a	reciprocal	0.0	1439	3.9	8.4	47.7	14.5	16.8	79.4	103.7	59.0	0.0	0.0	0.5
scaffold3.g2	ENSDARG00000079373	fosl1b	reciprocal	0.0	1073	88.8	6.1	0.0	0.9	5.6	0.0	4.3	3.8	0.0	0.0	0.0
scaffold11870.g1	ENSDARG00000040623	fosl2	reciprocal	0.0	998	622.7	382.3	441.9	193.4	187.4	958.5	720.8	1034.8	24.9	174.3	102.4
scaffold25993.g3	ENSDARG00000036385	foxa	reciprocal	0.0	2127	21.6	33.6	21.4	21.9	71.9	57.7	46.1	29.0	4.1	4.9	4.0
scaffold3988.g12	ENSDARG00000019150	foxa1	reciprocal	0.0	1653	11.0	33.7	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0
scaffold1358.g1	ENSDARG00000003411	foxa2	reciprocal	3.0	1595	23.9	92.0	0.0	1.2	0.0	0.0	1.2	0.0	0.0	0.0	0.0
scaffold1524.g7	ENSDARG00000003411	foxa2	secondary	0.0	1583	1.0	6.4	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold2994.g3	ENSDARG00000012788	foxa3	reciprocal	0.0	1824	0.0	0.0	13.3	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0
scaffold6480.g6	ENSDARG00000089042	foxb1.2	secondary	3.0	1715	10.2	129.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold9148.g2	ENSDARG00000089042	foxb1.2	reciprocal	4.0	1941	331.6	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold17437.g2	ENSDARG00000037475	FOXB2	reciprocal	0.0	1580	7.0	0.0	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold15857.g3	ENSDARG00000091481	foxc1a	reciprocal	0.0	2321	367.9	876.3	413.5	2320.1	130.0	486.4	306.3	290.4	12.4	42.5	43.4
scaffold233.g2	ENSDARG00000055398	foxc1b	reciprocal	0.0	2135	111.2	110.9	14.2	868.6	21.7	43.4	36.7	41.2	3.6	0.0	0.4
scaffold245.g3	ENSDARG00000029179	foxd1	reciprocal	0.0	2247	91.5	77.3	177.4	11.0	299.9	31.3	29.9	24.3	7.7	1.2	2.4
scaffold4111.g1	ENSDARG00000058133	foxd2	reciprocal	9.0	2738	506.1	155.3	624.1	4.2	149.1	20041.8	11617.7	19243.4	11.9	462.8	306.8
scaffold13533.g1	ENSDARG00000021032	foxd3	reciprocal	6.0	1844	34.0	168.6	7.1	17.5	1551.2	1734.0	1606.9	2051.1	42.6	47.9	61.7
scaffold11115.g2	ENSDARG00000042485	foxd5	reciprocal	0.0	1197	0.0	6.2	8.4	4.0	3.4	3.1	0.8	1.7	0.0	0.0	0.0
scaffold2736.g5	ENSDARG00000079266	foxe1	reciprocal	0.0	1964	1.6	1.9	0.0	0.0	1.0	0.0	0.0	4.6	0.0	0.0	0.0
scaffold4111.g2	ENSDARG00000062892	foxe3	reciprocal	3.0	1859	3.0	83.9	0.0	0.0	0.0	0.0	1.0	1.1	0.0	0.0	0.0
scaffold6450.g27	ENSDARG00000015399	foxf1	reciprocal	0.0	1520	3.7	34.2	16.6	76.3	66.2	70.3	58.9	63.2	3.1	0.9	0.5
scaffold2943.g1	ENSDARG00000017195	foxf2a	reciprocal	8.0	2423	100.9	173.2	0.8	9.0	5.8	1.5	5.8	5.4	0.0	0.0	0.0
scaffold233.g1	ENSDARG00000070389	foxf2b	synteny	12.0	2190	45.7	63.2	5.1	10.9	0.0	0.4	0.4	0.9	0.0	0.0	0.0
scaffold13648.g1	ENSDARG00000070769	foxg1a	reciprocal	3.0	2732	167.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold1141.g1	ENSDARG00000032705	foxg1b	secondary	7.0	2523	0.0	0.0	0.0	1.1	8.0	54.6	32.5	23.6	1.1	2.1	5.2
scaffold11806.g8	ENSDARG00000032705	foxg1b	reciprocal	0.0	2154	25.4	0.9	0.0	60.5	14.9	10.9	10.8	10.8	0.9	0.6	0.7
scaffold2238.g3	ENSDARG00000068380	foxg1c	reciprocal	0.0	2150	0.0	0.0	0.9	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0
scaffold4861.g7	ENSDARG00000055630	foxh1	reciprocal	0.0	3469	3.2	2.7	0.0	37.8	3.5	10.8	5.4	10.2	0.0	1.5	0.9
scaffold132.g2	ENSDARG00000019659	foxi1	reciprocal	0.0	1849	1.7	0.5	0.0	1.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0
scaffold8376.g1	ENSDARG00000069715	foxi2	reciprocal	0.0	1763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold683.g8	ENSDARG00000055926	foxi3a	reciprocal	0.0	1579	23.1	44.1	1776.9	134.9	108.3	59.3	80.4	71.7	4.9	3.3	2.9
scaffold12202.g2	ENSDARG00000009550	foxi3b	reciprocal	11.0	1951	0.8	0.0	2435.5	3.9	3.1	1.9	6.2	12.4	0.0	0.7	0.0
scaffold20876.g6	ENSDARG00000088290	foxj1b	reciprocal	2.0	2340	192.6	437.2	127.2	2.4	1.7	8.8	7.6	8.6	0.0	1.1	1.0
scaffold9163.g6	ENSDARG00000057680	FOXJ2	reciprocal	0.0	2196	426.5	758.4	1157.7	1787.3	1443.6	796.1	850.1	921.2	63.2	52.6	40.6
scaffold21438.g1	ENSDARG00000075774	FOXJ3	split_scaff	9.0	340	53.7	10.9	5.9	58.7	65.1	997.5	1078.4	820.3	2.8	7.6	22.6
scaffold22991.g1	ENSDARG00000075774	FOXJ3	split_scaff	9.0	367	45.4	20.2	5.5	31.1	60.3	658.6	747.4	539.6	2.6	0.0	8.4
scaffold7328.g4	ENSDARG00000075774	FOXJ3	reciprocal	9.0	2918	106.9	72.9	74.4	157.1	159.2	2888.0	2852.7	2638.1	12.1	79.6	75.8
C7703550.g1	ENSDARG00000037872	foxk1	secondary	0.0	535	399.1	407.8	405.6	1148.4	857.3	462.3	390.6	530.7	34.0	7.3	28.7
scaffold4682.g15	ENSDARG00000037872	foxk1	reciprocal	0.0	4573	707.6	848.7	551.5	2241.9	1500.0	1354.6	1095.0	836.6	51.5	28.7	42.9
scaffold20606.g5	ENSDARG00000030583	foxk2	synteny	0.0	3383	680.4	793.8	645.6	1366.3	3819.1	4719.3	4592.7	3562.2	102.5	174.2	208.3
scaffold7833.g2	ENSDARG00000011609	FOXK2 (1 of 2)	reciprocal	0.0	2627	592.5	524.4	463.7	503.2	1611.8	623.0	836.7	1099.3	45.6	24.2	46.8
scaffold26279.g2	ENSDARG00000008133	foxl1	reciprocal	0.0	1999	19.8	25.1	74.7	10.0	34.2	42.2	40.1	56.6	0.5	1.3	0.4
scaffold10923.g2	ENSDARG00000068417	FOXL2	reciprocal	8.0	1701	133.9	61.1	0.0	7.3	0.0	1.7	0.5	3.0	0.0	0.0	0.5
scaffold1495.g1	ENSDARG00000042180	foxl2	synteny	0.0	1087	66.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold18636.g8	ENSDARG00000003200	foxm1	reciprocal	0.0	2350	3.0	3.2	152.9	8.1	6.0	1.6	0.4	0.9	0.0	0.0	0.0
scaffold1612.g1	ENSDARG00000011879	foxn1	reciprocal	0.0	1881	17.3	3.5	4.3	2.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
scaffold26438.g1	ENSDARG00000055574	FOXN2 (1 of 2)	reciprocal	0.0	1930	118.4	42.3	177.3	53.7	31.3	14.6	12.1	13.6	2.0	0.0	0.0
scaffold26285.g2	ENSDARG00000045105	foxn2b	reciprocal	0.0	3671	60.8	65.5	79.2	128.0	247.1	109.5	143.1	140.9	5.5	3.9	4.6
scaffold5884.g8	ENSDARG00000045105	foxn2b	secondary	0.0	3754	380.8	149.4	567.8	224.0	99.1	52.9	64.9	65.1	7.4	2.8	1.8
scaffold1042.g7	ENSDARG00000012833	foxn3	split	0.0	3725	1683.2	520.3	150.1	381.2	622.6	546.5	341.6	370.6	19.0	30.0	25.6
scaffold1042.g8	ENSDARG00000012833	foxn3	reciprocal	0.0	2398	422.0	190.1	72.0	128.1	420.3	212.5	182.5	145.8	10.8	6.0	8.7
scaffold11330.g7	ENSDARG00000010591	foxn4	reciprocal	0.0	1088	10.9	0.0	0.0	0.0	5.5	0.0	0.0	0.9	0.0	0.0	0.0
scaffold7111.g6	ENSDARG00000061549	foxo1b	reciprocal	0.0	2574	126.7	44.7	86.7	127.1	50.8	53.5	52.2	55.0	4.8	2.0	2.1
scaffold7930.g4	ENSDARG00000061549	foxo1b	manual	0.0	1685	18.4	15.4	139.0	44.0	4.8	27.2	27.1	31.2	1.7	0.8	2.3
scaffold468.g5	ENSDARG00000023058	foxo3a	reciprocal	0.0	4633	728.7	458.4	84.7	673.9	60.3	217.4	161.7	160.5	6.0	7.6	7.1
scaffold6220.g11	ENSDARG00000042904	foxo3b	reciprocal	0.0	4780	1185.7	709.2	173.1	1329.9	556.8	1045.8	556.7	412.6	60.1	40.2	58.7
scaffold794.g1	ENSDARG00000042904	foxo3b	secondary	0.0	1429	359.3	254.6	166.0	526.4	418.1	344.2	297.7	234.8	18.8	4.5	11.3
scaffold13418.g2	ENSDARG00000055792	FOXO4	reciprocal	0.0	6617	239.5	275.2	222.7	648.2	368.4	1640.6	703.3	485.5	45.9	37.3	49.8
scaffold7784.g7	ENSDARG00000024619	FOXO6 (1 of 2)	reciprocal	0.0	3552	17.9	1.6	0.3	0.5	1.1	1.6	1.8	1.7	0.0	0.7	0.2
scaffold8301.g7	ENSDARG00000024619	FOXO6 (1 of 2)	secondary	0.0	1624	72.8	37.7	7.5	0.6	11.1	117.7	64.9	107.0	0.0	1.6	7.6
scaffold8301.g8	ENSDARG00000024619	FOXO6 (1 of 2)	manual	0.0	1050	41.6	12.4	0.0	0.0	0.0	37.5	16.0	36.6	0.0	1.2	0.7
scaffold4192.g2	ENSDARG00000004843	foxp1a	reciprocal	0.0	3174	407.1	432.6	931.7	1236.9	686.4	369.3	569.1	504.0	21.7	8.2	9.2
scaffold23795.g1	ENSDARG00000014181	foxp1b	reciprocal	0.0	5042	189.1	227.6	367.7	1216.1	348.3	375.0	348.8	309.6	13.5	17.3	16.2
scaffold8350.g1	ENSDARG00000014181	foxp1b	split_scaff	0.0	654	14.6	18.5	7.7	53.8	33.8	28.7	14.3	23.2	0.0	0.0	0.0
scaffold5767.g6	ENSDARG00000005453	foxp2	reciprocal	0.0	5769	205.4	81.6	1.7	108.5	76.4	17.7	20.7	17.3	3.8	0.2	2.5
scaffold2182.g18	ENSDARG00000055750	foxp3a	reciprocal	0.0	2454	7.4	14.8	65.8	46.1	26.2	11.5	29.7	16.9	3.1	1.6	0.9
scaffold2185.g11	ENSDARG00000078279	foxp3b	reciprocal	0.0	1628	1.5	3.4	112.8	7.6	0.0	1.1	5.2	2.5	0.6	0.0	0.0
scaffold3518.g1	ENSDARG00000076120	foxp4	reciprocal	0.0	1390	145.0	274.5	119.1	563.1	134.6	26.3	24.2	75.6	4.1	0.0	2.2
scaffold7512.g6	ENSDARG00000076120	foxp4	split_scaff	0.0	584	42.1	50.9	3.5	115.6	6.9	9.6	1.6	3.5	14.8	4.4	1.3
scaffold2943.g2	ENSDARG00000030896	foxq1a	reciprocal	0.0	1554	14.3	70.5	53.9	2.4	6.5	1.2	0.0	41.6	0.0	0.0	0.5
scaffold615.g38	ENSDARG00000055395	foxq1b	reciprocal	0.0	1613	8.4	6.9	6.3	7.1	1.2	0.0	1.2	44.5	0.0	0.0	0.0
scaffold21995.g3	ENSDARG00000004864	FOXR1	reciprocal	0.0	991	2.4	12.2	6.1	1.0	6.1	1.9	0.0	2.0	0.0	1.3	0.8
scaffold7524.g10	ENSDARG00000060790	FOXRED1	reciprocal	0.0	1685	497.4	253.4	1088.3	557.6	698.4	1839.8	1441.8	1791.3	17.6	72.4	48.8
scaffold18092.g6	ENSDARG00000061354	foxred2	reciprocal	0.0	2584	501.9	420.0	232.8	150.2	727.1	287.9	320.3	305.0	29.6	58.3	49.4
scaffold223.g12	ENSDARG00000074570	FP016199.1	synteny	0.0	874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
scaffold15336.g3	ENSDARG00000079330	FP016230.1	secondary	0.0	608	3.9	18.3	5.0	1.6	0.0	81.7	3.1	58.2	0.0	0.0	1.3
scaffold16512.g7	ENSDARG00000079330	FP016230.1	reciprocal	0.0	2397	43.0	21.7	12.6	5.2	111.6	12.1	21.4	35.0	8.4	0.0	1.6
scaffold6548.g1	ENSDARG00000079330	FP016230.1	secondary	0.0	575	8.3	46.8	0.0	1.7	0.0	104.3	0.0	112.5	0.0	0.0	2.7
scaffold12719.g1	ENSDARG00000090920	FP016237.2	reciprocal	0.0	5228	265.2	199.0	312.4	439.7	172.0	297.5	298.9	219.0	6.0	4.0	4.0
scaffold4532.g5	ENSDARG00000087994	FP017294.1	reciprocal	0.0	2298	315.0	144.6	539.3	359.2	428.0	377.5	481.9	609.0	15.0	5.1	9.4
scaffold14664.g1	ENSDARG00000088373	FP067396.1	reciprocal	0.0	1710	222.3	328.4	7.7	5.6	43.5	396.1	215.0	302.0	40.3	44.8	22.9
scaffold4951.g2	ENSDARG00000088373	FP067396.1	secondary	0.0	582	0.0	87.7	38.1	0.0	3.5	0.0	0.0	0.0	0.0	0.0	0.0
scaffold12203.g5	ENSDARG00000070489	FP085428.1	reciprocal	0.0	2081	209.4	298.4	513.1	1232.1	1092.3	433.5	406.6	554.5	66.3	143.5	83.5
scaffold5414.g6	ENSDARG00000052772	FP101973.1	reciprocal	0.0	1747	5.4	13.8	5.2	1.1	0.0	1.6	1.6	1.7	0.0	0.0	0.0
scaffold15394.g2	ENSDARG00000091140	FP101990.1	reciprocal	0.0	3665	9.5	20.3	402.6	76.0	31.3	68.8	90.9	58.5	6.0	3.5	2.9
scaffold222.g9	ENSDARG00000069333	FP102052.1	reciprocal	0.0	1812	41.6	47.1	78.5	108.6	46.6	34.1	37.6	40.1	0.5	2.1	0.8
scaffold5154.g5	ENSDARG00000039951	FP102071.1	synteny	0.0	2256	299.7	272.4	405.3	226.8	32.1	67.3	61.2	44.3	1.7	2.3	1.0
scaffold7497.g2	ENSDARG00000090952	FP102118.1	synteny	0.0	6106	383.1	245.8	187.9	476.6	137.0	188.3	173.7	150.4	4.2	2.6	3.4
scaffold20979.g17	ENSDARG00000026095	FP102191.1	reciprocal	0.0	1537	0.0	2.4	2.0	0.0	0.0	1.2	0.6	0.7	0.0	1.7	0.0
scaffold7314.g1	ENSDARG00000089782	FP102192.1	reciprocal	0.0	912	17.4	11.2	128.4	16.7	2.2	13.4	17.4	2.2	4.2	1.4	3.4
scaffold4599.g6	ENSDARG00000089309	FP102311.1	reciprocal	9.0	2650	4.2	0.0	0.0	0.0	1.5	15.9	15.1	16.4	0.0	0.0	0.3
scaffold2781.g5	ENSDARG00000087364	FP102801.2	reciprocal	10.0	5784	343.5	665.4	0.0	0.3	1.0	74.7	55.2	16.2	0.2	0.9	0.3
scaffold8723.g3	ENSDARG00000090949	FP103002.1	synteny	0.0	3767	49.5	106.0	30.5	185.1	188.5	153.7	134.0	164.4	5.6	3.4	7.1
scaffold610.g7	ENSDARG00000053488	FP103005.1	synteny	0.0	4849	213.6	108.7	165.7	213.6	313.2	338.9	266.9	336.3	6.7	8.3	4.4
scaffold25452.g2	ENSDARG00000087555	FP103059.1	reciprocal	0.0	3125	107.4	69.8	102.1	82.8	25.7	83.9	42.7	14.9	4.6	5.8	4.9
C7691316.g1	ENSDARG00000076426	FP236168.1	secondary	0.0	385	47.4	231.5	23.6	44.5	10.4	65.7	21.8	63.0	0.0	0.0	0.0
scaffold10302.g1	ENSDARG00000076426	FP236168.1	reciprocal	0.0	5189	177.7	263.2	180.1	2278.4	281.8	322.5	333.4	253.7	13.7	5.3	8.6
scaffold364.g2	ENSDARG00000076426	FP236168.1	secondary	0.0	3102	91.9	506.3	44.9	58.3	78.5	113.0	68.6	90.9	2.8	2.5	1.7
